num_ID,date_ID,collectiondate,year,num_month,month,season,dayssince,age,sex,species,phase,latitude,longitude,culmen1,culmen2,middle_toe,total_head,total_tarsus,wing,thaw_mass,ingestafree_mass,defeathered_mass,wet_bodymass,dry_mass,ab_fat,blg,breast,fat_mass,fat_percent,protein_mass,protein_percent,water_mass,water_percent,ash_mass,ash_percent
19,1/14/16-3,1/14/2016,2016,1,January,1,101,A,M,GWFG,,33.75,-91.39,46.7,61.8,70.6,113.7,90,425,2651,2503.7,2463,2315.7,967.96,9.4,482.7,240.7,219.1798185,22.64,610.44,81.52,1347.74,58.2,138.34,18.48
20,1/15/16-1,1/15/2016,2016,1,January,1,102,A,M,SNGO,B,34.54,-91.54,53.5,65.3,62.1,116.7,100.4,445,2227,2052,2088,1913,742.24,16.9,425.5,201.4,170.309044,22.95,463.77,81.09,1170.76,61.2,108.16,18.91
21,1/15/16-10,1/15/2016,2016,1,January,1,102,A,F,ROGO,W,34.55,-91.54,38.2,50.4,48.2,85.5,85,381,1497,1381.9,1412,1296.9,492.82,11,248.7,128.3,139.0424388,28.21,291.96,82.53,804.08,62,61.82,17.47
22,1/15/16-11,1/15/2016,2016,1,January,1,102,A,M,SNGO,W,34.55,-91.54,55.6,66.8,63.4,114.5,100.2,441,2477,2315.5,2324,2162.5,839.05,13.6,451.2,209.9,196.4967635,23.42,529.15,82.35,1323.45,61.2,113.4,17.65
23,1/15/16-12,1/15/2016,2016,1,January,1,102,A,M,SNGO,W,34.55,-91.54,53.8,68.7,64.3,117.5,97.7,418,2090,1960.86,1957,1827.86,709.21,19.9,398,186.8,184.0880725,25.96,423.29,80.61,1118.65,61.2,101.84,19.39
24,1/15/16-13,1/15/2016,2016,1,January,1,102,A,F,SNGO,B,34.55,-91.54,54.4,64.4,55.2,114.6,94.7,409,2038,1916.3,1904,1782.3,691.53,12.2,368.3,165,156.2339327,22.59,445.52,83.23,1090.77,61.2,89.78,16.77
25,1/15/16-14,1/15/2016,2016,1,January,1,102,A,M,SNGO,B,34.55,-91.54,53.2,64.3,56.7,111.1,90.2,414,2117,1997.6,1973,1853.6,719.2,16.9,362.6,164.9,212.711271,29.58,421.46,83.21,1134.4,61.2,85.03,16.79
26,1/15/16-15,1/15/2016,2016,1,January,1,102,A,M,ROGO,W,34.55,-91.54,39,52.3,51.4,87,90.2,387,1725,1601.2,1610,1486.2,564.76,19.5,279.1,142.7,164.2379608,29.08,335.78,83.84,921.44,62,64.74,16.16
27,1/15/16-16,1/15/2016,2016,1,January,1,102,A,M,ROGO,W,34.55,-91.54,42,42.3,54.3,90.3,87.5,398,1640,1493.1,1485,1338.1,508.48,2.8,276,131,107.6622401,21.17,338.1,84.35,829.62,62,62.71,15.65
28,1/15/16-17,1/15/2016,2016,1,January,1,102,A,F,ROGO,W,34.55,-91.54,37.5,41.4,43.1,80.5,80.1,355,1366,1252.6,1277,1163.6,442.17,2.2,221.3,108.2,82.42998213,18.64,298.59,83,721.43,62,61.15,17
29,1/15/16-18,1/15/2016,2016,1,January,1,102,A,F,SNGO,B,34.55,-91.54,49.2,60.2,51.3,106.9,91.4,420,2062,1893.9,1921,1752.9,680.13,16.2,357.3,160.1,182.332998,26.81,412.91,82.95,1072.77,61.2,84.89,17.05
30,1/15/16-19,1/15/2016,2016,1,January,1,102,A,M,SNGO,B,34.55,-91.54,51.8,62.3,57.4,111.3,90,409,1903,1788.4,1770,1655.4,642.3,2.1,397.2,179.8,98.85523844,15.39,452.31,83.23,1013.1,61.2,91.13,16.77
31,1/15/16-2,1/15/2016,2016,1,January,1,102,A,M,SNGO,W,34.54,-91.54,52.4,64.3,61.5,114.3,98.4,437,2167,1987.7,2019,1839.7,713.8,8.1,413.6,199.3,160.3494777,22.46,455.04,82.22,1125.9,61.2,98.41,17.78
32,1/15/16-20,1/15/2016,2016,1,January,1,102,A,M,SNGO,W,34.55,-91.54,56.9,79.2,60.4,116.9,96.6,418,2285,2131,2140,1986,770.57,23.8,401.9,189.5,226.6991081,29.42,440.79,81.05,1215.43,61.2,103.08,18.95
33,1/15/16-21,1/15/2016,2016,1,January,1,102,A,M,ROGO,W,34.55,-91.54,44.2,51.8,48.3,92.7,91.3,401,1766,1622.5,1654,1510.5,573.99,6.3,286.2,146,152.0353987,26.49,349.51,82.83,936.51,62,72.44,17.17
34,1/15/16-3,1/15/2016,2016,1,January,1,102,A,F,GWFG,,34.55,-91.55,49.5,55.1,60,105.4,82.8,422,2325,2284.2,2184,2143.2,895.86,20.5,454.9,218,323.1067506,36.07,476.24,83.15,1247.34,58.2,96.51,16.85
35,1/15/16-4,1/15/2016,2016,1,January,1,102,A,F,GWFG,,34.55,-91.55,51.9,60,66.9,112,88.7,425,2541,2348.8,2354,2161.8,903.63,19.5,472.3,246.2,261.9136462,28.98,527.52,82.2,1258.17,58.2,114.2,17.8
36,1/15/16-5,1/15/2016,2016,1,January,1,102,A,M,SNGO,B,34.54,-91.55,54.2,70.1,66.7,109,99.4,424,2380,2178.9,2221,2019.9,783.72,14,436.5,202.5,182.2225843,23.25,492.36,81.86,1236.18,61.2,109.14,18.14
37,1/15/16-6,1/15/2016,2016,1,January,1,102,A,F,GWFG,,34.55,-91.55,52.3,57.6,64.2,103.4,86.2,433,2363,2250.9,2192,2079.9,869.4,33.5,446.4,230,279.5807903,32.16,485.61,82.33,1210.5,58.2,104.2,17.67
38,1/15/16-7,1/15/2016,2016,1,January,1,102,A,M,SNGO,W,34.54,-91.53,53.4,67.2,65.4,119,113.3,430,2520,2369.5,2341,2190.5,849.91,27,431.7,198,232.0087216,27.3,508.05,82.22,1340.59,61.2,109.86,17.78
39,1/15/16-8,1/15/2016,2016,1,January,1,102,A,F,SNGO,B,34.54,-91.53,52,63.3,56.3,112.3,90.9,404,2022,1836.9,1870,1684.9,653.74,6.5,356.1,170.4,135.6749872,20.75,426.79,82.38,1031.16,61.2,91.28,17.62
40,1/15/16-9,1/15/2016,2016,1,January,1,102,A,F,SNGO,W,34.55,-91.54,54.3,67.8,62.7,116.7,95.7,440,2271,2173.2,2133,2035.2,789.66,23,406.3,200.2,271.9125899,34.43,421.89,81.49,1245.54,61.2,95.85,18.51
41,1/18/16-1,1/18/2016,2016,1,January,1,105,A,M,ROGO,W,34.46,-91.59,39.5,47.5,51.1,85.5,83,382,1431,1320.3,1317,1206.3,458.39,5.4,251.6,129.9,109.709421,23.93,286.94,82.29,747.91,62,61.74,17.71
42,1/18/16-10,1/18/2016,2016,1,January,1,105,A,M,SNGO,B,34.46,-91.59,56.7,67.8,61.1,113.5,97.4,425,2087,1900.4,1940,1753.4,680.32,2.6,388.3,182.9,81.85764899,12.03,494.17,82.57,1073.08,61.2,104.29,17.43
43,1/18/16-2,1/18/2016,2016,1,January,1,105,A,F,SNGO,B,34.46,-91.59,52.7,63.9,58.3,110.2,91.6,409,2198,1948.9,2062,1812.9,703.41,11.1,380.2,178.8,185.0875915,26.31,429.59,82.88,1109.49,61.2,88.73,17.12
44,1/18/16-3,1/18/2016,2016,1,January,1,105,A,F,SNGO,W,34.46,-91.59,51.5,60.8,58.6,105.6,91.4,412,1996,1795.7,1875,1674.7,649.78,9.3,359.1,167.9,135.7394861,20.89,428.08,83.28,1024.92,61.2,85.97,16.72
45,1/18/16-4,1/18/2016,2016,1,January,1,105,A,M,SNGO,W,34.46,-91.59,54.7,68.3,63.7,118.4,101,455,2595,2409.2,2358,2172.2,842.81,27.6,427.7,222.9,242.0530914,28.72,489.94,81.55,1329.39,61.2,110.83,18.45
46,1/18/16-5,1/18/2016,2016,1,January,1,105,A,F,SNGO,B,34.46,-91.59,54.6,67.6,61.8,113.6,93,417,2194,1988,2042,1836,712.37,16,386,188.7,172.3294884,24.19,443.49,82.12,1123.63,61.2,96.55,17.88
47,1/18/16-6,1/18/2016,2016,1,January,1,105,A,M,ROGO,W,34.46,-91.59,42.1,48.4,50.3,99.7,83.9,380,1539,1382.8,1436,1279.8,486.32,4.2,265.9,133.6,110.0345117,22.63,311.15,82.69,793.48,62,65.14,17.31
48,1/18/16-7,1/18/2016,2016,1,January,1,105,A,F,ROGO,W,34.46,-91.59,37.6,43.8,50.4,81.4,80.4,364,1500,1351.6,1405,1256.6,477.51,1.1,257.7,127.5,120.3194159,25.2,301.45,84.4,779.09,62,55.74,15.6
49,1/18/16-8,1/18/2016,2016,1,January,1,105,A,M,SNGO,W,34.46,-91.59,57,70,65,120.7,105.2,453,2473,2227.4,2314,2068.4,802.54,17.4,466.2,232,197.0067018,24.55,491.94,81.24,1265.86,61.2,113.6,18.76
50,1/18/16-9,1/18/2016,2016,1,January,1,105,A,F,SNGO,B,34.46,-91.59,54.3,64,59.4,108.5,94.7,393,2020,1816.3,1908,1704.3,661.27,11.3,367.9,178.5,147.9488257,22.37,421.25,82.06,1043.03,61.2,92.06,17.94
51,1/18/17-1,1/18/2016,2016,1,January,2,105,A,M,SNGO,W,34.18,-91.54,60,72.1,67.5,126.4,106,453,2582.7,2512.7,2408.2,2338.2,903.3,32,469.7,244.7,215.9445942,23.91,581.05,84.53,1435.8,61.38,106.31,15.47
52,1/18/17-2,1/18/2016,2016,1,January,2,105,A,F,SNGO,W,34.17,-91.55,56.3,68.2,64.7,115.9,96.4,411,2232.4,2179.8,2049.4,1996.8,789.1,39.1,374.3,184.9,271.8780216,34.45,422.27,81.64,1209.9,60.53,94.95,18.36
53,1/18/17-3,1/18/2016,2016,1,January,2,105,A,F,GWFG,,34.17,-91.55,50.1,59.1,64.8,107.4,85.4,429,2180.2,NA,2013.8,NA,788.7,28.8,385.8,204.7,288.2692826,36.55,416.42,83.21,1148.9,59.3,84.01,16.79
54,1/18/17-4,1/18/2016,2016,1,January,2,105,A,M,GWFG,,34.33,-91.53,51.1,58.3,68.4,113.6,91.6,433,2633.2,2506.1,2404.4,2277.3,929.2,39.6,462.9,214.5,328.4921507,35.35,505.76,84.19,1354.7,59.32,94.95,15.81
74,1/26/16-1,1/26/2016,2016,1,January,1,113,A,F,ROGO,W,33.93,-91.35,38.7,46.7,49,83.6,83,383,1492,1341.9,1377,1226.9,466.22,4.6,263.8,134,112.9993601,24.24,296.9,84.06,760.68,62,56.32,15.94
75,1/26/16-2,1/26/2016,2016,1,January,1,113,A,M,SNGO,W,33.97,-91.53,51.2,60,56.3,108.3,90.6,408,2099,1953,1908,1762,683.66,6.6,373.6,178.7,124.9860433,18.28,469.7,84.07,1078.34,61.2,88.97,15.93
76,1/26/16-3,1/26/2016,2016,1,January,1,113,J,M,GWFG,,33.74,-91.41,57.6,64.2,74.4,115,94.2,430,2546,2342.8,2420,2216.8,926.62,30.2,487.8,256.9,305.9191786,33.01,515.24,83.01,1290.18,58.2,105.46,16.99
77,1/28/16-1,1/28/2016,2016,1,January,1,115,A,M,SNGO,W,33.98,-91.48,55,63.6,57.7,113.4,97,420,2285,2086.7,2148,1949.7,756.48,10,388.2,186.6,152.3316812,20.14,491.41,81.34,1193.22,61.2,112.75,18.66
78,1/28/16-2,1/28/2016,2016,1,January,1,115,A,F,SNGO,W,33.98,-91.48,54.4,66.6,60,113.1,97.8,400,2011,1806.4,1888,1683.4,653.16,10.1,357.3,169.5,170.8408452,26.16,408.73,84.74,1030.24,61.2,73.59,15.26
79,1/28/16-3,1/28/2016,2016,1,January,1,115,A,M,SNGO,W,33.98,-91.48,52.5,64.5,60,113.3,93.7,428,2163,1939.6,2034,1810.6,702.51,6.1,362.3,169,126.4186004,18,490.42,85.13,1108.09,61.2,85.67,14.87
80,1/28/16-4,1/28/2016,2016,1,January,1,115,J,M,ROGO,W,33.98,-91.48,40.2,49,50.2,88.1,83.4,375,1448,1312.3,1365,1229.3,467.13,9.2,255.9,129.8,123.1555058,26.36,285.82,83.09,762.17,62,58.16,16.91
81,1/28/16-5,1/28/2016,2016,1,January,1,115,A,M,SNGO,B,33.98,-91.48,54.7,66.9,65.8,117,104.3,430,2325,2085.5,2176,1936.5,751.36,12.3,415.8,195.5,172.0730796,22.9,476.88,82.32,1185.14,61.2,102.41,17.68
82,1/28/16-6,1/28/2016,2016,1,January,1,115,A,M,GWFG,,33.98,-91.49,53.1,57.3,66.2,112.1,88.7,422,2463,2330.6,2238,2105.6,880.14,4.9,433.4,221.5,129.640165,14.73,612.51,81.61,1225.46,58.2,137.99,18.39
83,1/28/16-7,1/28/2016,2016,1,January,1,115,A,F,SNGO,B,33.99,-91.49,50.3,62.5,57.7,109.5,96.4,403,2034,1869.1,1910,1745.1,677.1,11.2,378.9,182.1,163.2492806,24.11,420.54,81.84,1068,61.2,93.31,18.16
84,1/28/16-8,1/28/2016,2016,1,January,1,115,J,F,SNGO,W,33.99,-91.49,50.7,63.1,59.1,107.9,91.1,400,1860,1667.8,1765,1572.8,610.25,3.6,335.7,151.9,105.4275482,17.28,413.36,81.88,962.55,61.2,91.46,18.12
85,1/28/16-9,1/28/2016,2016,1,January,1,115,A,M,SNGO,W,33.99,-91.49,54.3,63.5,57.3,113.2,100.6,431,2242,2039.8,2102,1899.8,737.12,3.9,394,182.6,125.7229847,17.06,503.99,82.43,1162.68,61.2,107.41,17.57
347,2/7/16-1,2/7/2016,2016,2,February,1,125,A,F,SNGO,W,33.63,-91.5,51.6,62.3,60.6,112.6,100.6,419,2065,1829.6,1938,1702.6,660.61,16.1,353.8,174.2,165.9984047,25.13,409.11,82.71,1041.99,61.2,85.5,17.29
348,2/7/16-2,2/7/2016,2016,2,February,1,125,A,M,SNGO,W,33.63,-91.5,52.6,63.4,56.1,109.4,90.4,397,2073,1844.4,1937,1708.4,662.86,2.3,349.9,174.6,70.70130036,10.67,500.19,84.47,1045.54,61.2,91.96,15.53
349,2/7/16-3,2/7/2016,2016,2,February,1,125,J,M,SNGO,W,33.63,-91.5,54.3,63.2,59.6,109.9,103.6,414,1962,1756.2,1846,1640.2,636.4,17.3,320.2,160.7,179.6018949,28.22,379.89,83.16,1003.8,61.2,76.91,16.84
350,2/7/16-4,2/7/2016,2016,2,February,1,125,A,F,ROGO,W,33.63,-91.5,36,42.9,45.7,81.6,82.4,373,1377,1227.4,1283,1133.4,430.69,14.2,222.6,119.6,141.9647699,32.96,243.22,84.24,702.71,62,45.51,15.76
351,2/7/16-5,2/7/2016,2016,2,February,1,125,A,M,ROGO,W,33.63,-91.5,40.5,46.7,49.5,87.2,81.3,374,1473,1297.6,1385,1209.6,459.65,10.9,237.7,128.9,124.5774176,27.1,279.38,83.38,749.95,62,55.69,16.62
352,2/7/16-6,2/7/2016,2016,2,February,1,125,A,F,SNGO,B,33.63,-91.5,48.2,60.7,58.7,102.4,91.5,414,1939,1747.6,1816,1624.6,630.34,12.2,333.3,165,168.5678874,26.74,376.96,81.63,994.26,61.2,84.82,18.37
353,2/7/16-7,2/7/2016,2016,2,February,1,125,A,F,SNGO,B,33.63,-91.5,49.6,60.3,56.3,106,92.9,410,2080,1857.3,1955,1732.3,672.13,13.5,371.8,179.1,160.7137846,23.91,427.99,83.69,1060.17,61.2,83.43,16.31
354,2/8/16-1,2/8/2016,2016,2,February,1,126,A,M,GWFG,,33.7,-91.31,50.2,54.5,70.1,110.4,91.1,421,2603,2409.1,2470,2276.1,951.41,22.4,477.9,259.3,264.7556263,27.83,566.06,82.44,1324.69,58.2,120.6,17.56
355,2/8/16-2,2/8/2016,2016,2,February,1,126,A,M,GWFG,,33.7,-91.31,49,55.1,64.1,106.2,87.5,410,2114,1972.8,2005,1863.8,779.07,7.9,395.6,200.5,118.3733889,15.19,544.68,82.44,1084.73,58.2,116.01,17.56
356,2/8/16-3,2/8/2016,2016,2,February,1,126,J,M,GWFG,,33.7,-91.31,52.6,57.8,64.3,107.5,88.2,405,2109,1935.6,1991,1817.6,759.76,3.6,356.8,165.8,151.0089986,19.88,514.78,84.56,1057.84,58.2,93.97,15.44
357,2/8/16-4,2/8/2016,2016,2,February,1,126,A,M,GWFG,,33.67,-91.28,51.2,58.7,65.4,108.4,91.9,420,2630,2304.4,2482,2156.4,901.38,26.8,430.7,232,256.4435448,28.45,529.5,82.1,1255.02,58.2,115.43,17.9
358,2/9/16-1,2/9/2016,2016,2,February,1,127,A,M,GWFG,,33.74,-91.39,50.2,55,68.9,108.9,92,434,2276,2211.2,2100,2035.2,850.71,12.3,426.4,223.7,209.4794867,24.62,533.21,83.15,1184.49,58.2,108.02,16.85
359,2/9/16-10,2/9/2016,2016,2,February,1,127,J,M,GWFG,,33.66,-91.27,55.4,63.6,67.4,112.1,94.2,420,2416,2187.9,2345,2116.9,884.86,13.4,447.9,224.9,80.94593764,22.95,558.47,81.92,1232.04,58.2,123.29,18.08
360,2/9/16-11,2/9/2016,2016,2,February,1,127,A,M,SNGO,W,33.66,-91.27,52.6,64.8,59,113.1,95.2,415,2119,1928.9,1988,1797.9,697.59,7.1,358.7,172.8,142.92728,20.49,459.18,82.79,1100.31,61.2,95.48,17.21
361,2/9/16-12,2/9/2016,2016,2,February,1,127,A,F,SNGO,B,33.66,-91.27,56.4,65.2,63,102.8,95.1,405,2076,1882.1,1955,1761.1,683.31,6.3,362.2,173.4,126.9531429,18.58,465.99,83.76,1077.79,61.2,90.37,16.24
362,2/9/16-13,2/9/2016,2016,2,February,1,127,A,F,GWFG,,33.67,-91.28,45.2,50.9,57.9,97.5,77.1,395,1829,1750.8,1704,1625.8,679.58,10.4,320.7,154.3,105.0566387,21.41,440.29,82.44,946.22,58.2,93.77,17.56
363,2/9/16-2,2/9/2016,2016,2,February,1,127,J,F,GWFG,,33.74,-91.39,46.8,52.7,65.2,105.6,85.5,376,1704,1575.7,1616,1487.7,621.86,1.6,319.3,168.8,203.1087058,13.02,450.17,83.22,865.84,58.2,90.74,16.78
364,2/9/16-3,2/9/2016,2016,2,February,1,127,J,M,SNGO,W,33.66,-91.27,53.9,61.9,61.4,114.8,96,423,1841,1631.1,1901,1691.1,656.15,9.6,333.8,166.1,148.7614341,22.67,421.51,83.07,1034.95,61.2,85.88,16.93
365,2/9/16-4,2/9/2016,2016,2,February,1,127,A,F,SNGO,W,33.66,-91.27,52.3,63.1,60.6,109.2,96.5,413,2095,1880.9,1966,1751.9,679.74,13,365.5,186.2,183.9322748,27.06,410.84,82.86,1072.16,61.2,84.97,17.14
366,2/9/16-5,2/9/2016,2016,2,February,1,127,A,M,SNGO,W,33.66,-91.27,59.5,73.4,66.8,120.1,104,432,2503,2187.8,2346,2030.8,787.95,6.1,398.6,199.8,104.8084115,13.3,564.64,82.65,1242.85,61.2,118.51,17.35
367,2/9/16-6,2/9/2016,2016,2,February,1,127,A,F,SNGO,W,33.66,-91.27,51.8,60.7,62,110.1,97.2,408,2055,1861.4,1927,1733.4,672.56,10.2,340.2,163,160.4283334,23.85,426.91,83.36,1060.84,61.2,85.22,16.64
368,2/9/16-7,2/9/2016,2016,2,February,1,127,A,M,ROGO,W,33.66,-91.27,37.8,48.4,47.3,84.4,80.3,374,1547,1387.9,1451,1291.9,490.92,6.7,247,135.2,129.0228797,26.28,302.89,83.69,800.98,62,59.01,16.31
369,2/9/16-8,2/9/2016,2016,2,February,1,127,A,F,GWFG,,33.66,-91.27,47.3,52.8,66.6,103.7,91.2,415,2250,2054.8,2115,1919.8,802.48,2.8,415.3,201.3,145.5277802,13.09,584.89,83.86,1117.32,58.2,112.53,16.14
370,2/9/16-9,2/9/2016,2016,2,February,1,127,A,M,SNGO,B,33.66,-91.27,61.6,71.6,69,120.4,106.3,451,2325,2099.1,2177,1951.1,757.03,10.1,410.7,207.9,168.6470228,22.28,496.61,84.4,1194.07,61.2,91.77,15.6
309,2/11/16-1,2/11/2016,2016,2,February,1,129,A,M,SNGO,W,34.14,-91.41,60.8,71.1,64.3,127.5,97.4,428,2443,2287,2291,2135,828.38,12.2,419.3,208.2,154.2515333,18.62,553.14,82.05,1306.62,61.2,120.99,17.95
310,2/11/16-2,2/11/2016,2016,2,February,1,129,A,F,ROGO,W,34.14,-91.41,36.1,46.9,47.7,82.3,78.1,358,1355,1276.9,1256,1177.9,447.6,8.9,220.8,116.4,129.0347595,28.83,267.47,83.96,730.3,62,51.1,16.04
311,2/11/16-3,2/11/2016,2016,2,February,1,129,A,M,SNGO,B,34.14,-91.41,57.9,66.9,64.2,106.4,101.2,425,2316,2063.8,2200,1947.8,755.75,16,385.7,182.2,177.5044557,23.49,485.52,83.96,1192.05,61.2,92.72,16.04
312,2/11/16-4,2/11/2016,2016,2,February,1,129,A,F,SNGO,B,34.15,-91.4,53.7,63.2,59.5,109.6,93.1,397,2016,1829.6,1896,1709.6,663.32,8.5,334.3,161.9,145.9358084,22,440.27,85.1,1046.28,61.2,77.11,14.9
313,2/11/16-5,2/11/2016,2016,2,February,1,129,A,F,GWFG,,34.15,-91.4,47.2,53.7,62.4,100.8,86,420,2220,2059.6,2098,1937.6,809.92,26.4,362.2,184.1,304.401833,37.58,408.61,80.83,1127.68,58.2,96.9,19.17
314,2/11/16-6,2/11/2016,2016,2,February,1,129,A,M,SNGO,I,34.15,-91.4,52.8,59.5,54.2,106.6,92,414,1886,1750.7,1749,1613.7,626.12,2.2,312.3,149.1,130.8737288,20.9,403.78,81.53,987.58,61.2,91.46,18.47
